Id,Texto,Sentimiento,Texto_preprocesado
1.0363293254931866e+34,RT @elnacionalcat: Un sindicat policial pregunta si s'han de retirar les competències als Mossos https://t.co/MIIqC0e5wd,Negativo,"['sindicat', 'policial', 'pregunta', 'shan', 'retirar', 'competències', 'mossos']"
1.0979954657554514e+34,"@VictorCR1970 @IsabelcastroG Em surt un, però no te Twitts ni seguidors ni res",Negativo,"['surt', 'twitts', 'seguidors', 're']"
1.0961373866464789e+34,J.Lluís Espinós Caldria haver-hi un curs extra de formació orientadora per aquests alumnes que acabada l’ESO no tenen clar cap a on volen enfocar els seus estudis postobligatoris. Un cop acabat que poguessin passar al 2n curs d’FP o de Batxillerat. #PerQueApostem,Negativo,"['jlluís', 'espinós', 'caldria', 'haverhi', 'cur', 'extra', 'formació', 'orientadora', 'alumnes', 'acabada', 'l', 'eso', 'tenen', 'clar', 'cap', 'volen', 'enfocar', 'estudis', 'postobligatoris', 'cop', 'acabat', 'poguessin', 'passar', 'n', 'cur', 'd', 'fp', 'batxillerat']"
1.0921814378880615e+34,Paracaigudistes de l´Exèrcit triomfen a Girona https://t.co/NPTMidmEQH,Negativo,"['paracaigudistes', 'l', 'exèrcit', 'triomfen', 'girona']"
1.0401054163724943e+34,"Gràcies a tots els qui us heu interessat per la meua salut. Tot ha anat be i ara comencen unes quantes setmanes de recuperació. Lamente molt, però, que he de suspendre tots els actes públics que tenia programats els pròxims dos mesos.",Negativo,"['gràcies', 'interessat', 'meua', 'salut', 'anat', 'be', 'ara', 'comencen', 'quantes', 'setmanes', 'recuperació', 'lamente', 'suspendre', 'actes', 'públics', 'tenia', 'programats', 'pròxims', 'do', 'mesos']"
1.0920343427365888e+34,"Capella ha criticat la forma en què han estat traslladats els presos independentistes, tot i que ha celebrat que aquesta vegada  no hagin hagut de patir cap tipus de vexació, ni improperi  #JuicioProces #judicialademocracia #JudiciTV3CatRadio https://t.co/VNCwpv9Vl8",Neutral,"['capella', 'criticat', 'forma', 'traslladats', 'presos', 'independentistes', 'celebrat', 'vegada', 'hagin', 'hagut', 'patir', 'cap', 'tipu', 'vexació', 'improperi']"
1.0406973323402732e+18,RT @PileteJosefine: @alextrempCDR #TotsASantJaume #OmplimSantJaume tots junts portarem la república ja,Positivo,"['junts', 'portarem', 'república']"
1.1030651496303452e+34,El govern d’Ada Colau suprimeix de l’ajuntament els gots de plàstic i les ampolles envasades d’un sol ús per contribuir a la sostenibilitat https://t.co/JyrA28CLG0,Neutral,"['govern', 'd', 'ada', 'colau', 'suprimeix', 'l', 'ajuntament', 'gots', 'plàstic', 'ampolles', 'envasades', 'd', 'sol', 'contribuir', 'sostenibilitat']"
1.1025777139598376e+34,"@jsalvadorduch @Esquerra_ERC A mi tampoc en representa el govern,",Negativo,"['mi', 'representa', 'govern']"
1.1036466112872244e+18,"▶Trapote:  El principi d'actuació policial era actuar amb congruència, proporcionalitat, tot i que les situacions eren complicades per la resistència  #JudiciProcés Segueix la declaració a https://t.co/Awh7rDbF5P https://t.co/sS32UMSSHG",Positivo,"['trapote', 'principi', 'dactuació', 'policial', 'actuar', 'congruència', 'proporcionalitat', 'situacions', 'complicades', 'resistència', 'segueix', 'declaració']"
1.038888295009276e+18,"RT @JordiMagria1: A Lledoners, el President Puigdemont en dicecte desde Brussel.les. #usvolemacasa https://t.co/0XwNovS0nV",Positivo,"['lledoners', 'president', 'puigdemont', 'dicecte', 'desde', 'brusselles']"
1.0978291844900988e+34,"@XSalaimartin Si no fos per tots el nostres presos, aquesta farsa de  judici és de puta pena",Negativo,"['fo', 'presos', 'farsa', 'judici', 'puta', 'pena']"
1.0398811104680877e+34,"@lluis_llach @Esquitx17 Gràcies, jo vaig escoltar molt bé, però veuret poc, estava lluny i sóc baixeta.",Negativo,"['gràcies', 'escoltar', 'veuret', 'lluny', 'baixeta']"
1.097961464470618e+34,"@TrueUrkanon @KnoArbones En relació amb la proporció d'unionistes respecte al total sou menys. Ho pilles ja, imbècil?",Negativo,"['relació', 'proporció', 'dunionistes', 'respecte', 'total', 'menys', 'pilles', 'imbècil']"
1.0961094981487576e+34,"‼️Diu l'Advocacia de l'Estat que no s'ha vulnerat el dret a la presumpció d'innocència dels presos polítics 🤔  Potser al far west no... 🤠 Però en qualsevol estat democràtic del sXXI, sí!  Jutgeu vosaltres mateixos 👇  #JudiciAlaDemocràcia #AutodeterminacióNoÉsDelicte https://t.co/mvJbBWbLFK",Neutral,"['diu', 'ladvocacia', 'lestat', 'sha', 'vulnerat', 'dret', 'presumpció', 'dinnocència', 'presos', 'polítics', 'far', 'west', 'qualsevol', 'democràtic', 'sxxi', 'sí', 'jutgeu']"
1.1037043305852355e+34,Fotuts mentiders!!! Tots hem vist tots el vídeos (no no només els que us agraden a vosaltres) que es van fer i els tweets i la resta de missatges que va fer Cuixart i que demostren el seu paper i el d'en Sànchez com líders animant la gent a continuar. https://t.co/518MB2Dd3I,Negativo,"['fotuts', 'mentiders', 'vist', 'vídeos', 'agraden', 'tweet', 'resta', 'missatges', 'cuixart', 'demostren', 'paper', 'den', 'sànchez', 'líders', 'animant', 'gent', 'continuar']"
1.1033838382800856e+34,"RT @SenyorRequena: @tabarnia Avui està retuitejant coses contra la secretària judicial. Això no és un president, és un puto hooligan.",Negativo,"['avui', 'retuitejant', 'cos', 'secretària', 'judicial', 'president', 'puto', 'hooligan']"
1.1028499817219317e+34,Huawei estudia demandar els EUA pel veto dels seus productes a les agències federals https://t.co/YOAgmmFqYg https://t.co/LseK7gxyQz,Neutral,"['huawei', 'estudia', 'demandar', 'eua', 'veto', 'productes', 'agències', 'federal']"
1.098923836559495e+34,"Darrerament tots els trets de Colau li surten per la culata, les retallades (reprogramacions en llenguatge de la COLAUPEDIA) en tots els àmbits municipals, la @barcelona_GUB se'n duu la palma (cartutxos, armilles que es trenquen, cotxes petits....)  https://t.co/mbtCQ0yl4M",Negativo,"['darrerament', 'trets', 'colau', 'surten', 'culata', 'retallades', 'reprogramacions', 'llenguatge', 'colaupedia', 'àmbits', 'municipals', 'sen', 'duu', 'palma', 'cartutxos', 'armilles', 'trenquen', 'cotxes', 'petits']"
1.0979082630965984e+18,"Romeva:  Jo vaig veure violència, la que van exercir de manera incomprensible i injustificada els cossos i forces de seguretat de l'Estat  #judici1O https://t.co/kV4rCM6p1r",Positivo,"['romeva', 'veure', 'violència', 'exercir', 'manera', 'incomprensible', 'injustificada', 'cossos', 'force', 'seguretat', 'lestat']"
1.036235845806768e+34,"#FreeThemAll Malgrat SCC, Cs i PP tinguin reticències amb la llibertat d'expressió, a Òmnium no deixarem d'exercir-la. Per la llibertat dels presos polítics i exiliats. Fes-te'n soci: https://t.co/nWYtyLBKxU",Negativo,"['scc', 'c', 'pp', 'tinguin', 'reticències', 'llibertat', 'dexpressió', 'òmnium', 'deixarem', 'dexercirla', 'llibertat', 'presos', 'polítics', 'exiliats', 'festen', 'soci']"
1.1026107705573908e+18,Cauen les màscares... Nieto reconeix que l'objectiu de les òsties de l'1-O era perquè no es considerés un Referèndum vinculant i reconegut internacionalment.  Els regalarem aquesta victòria als feixistes espanyols???,Positivo,"['cauen', 'màscares', 'nieto', 'reconeix', 'lobjectiu', 'òsties', 'lo', 'considerés', 'referèndum', 'vinculant', 'reconegut', 'internacionalment', 'regalarem', 'victòria', 'feixistes', 'espanyols']"
1.1028517433464504e+34,"Llibertat sota fiança per a l'expresident de Nissan-Renault Carlos Ghosn, acusat de frau fiscal i abús de confiança https://t.co/fPjLr1wEH6 https://t.co/7SQbo1BTc2",Neutral,"['llibertat', 'fiança', 'lexpresident', 'nissanrenault', 'carlos', 'ghosn', 'acusat', 'frau', 'fiscal', 'abús', 'confiança']"
1.097940693971071e+33,@inforiovn1 @LivinginBCN @HabitatgeP9 @HabitatgeGracia @ILPViviendaMad @AlertaDesahucio @PAHMadrid @PAH_BCN @graciaonvas @LasKellysBCN @sindicatdebarri Molt d'acord amb que cal recordar qui són els responsables Bruno.   Aquests dies a través del compte @LivinginBCN anirem publicant informació sobre els efectes del model turístic. Us animem a totes a participar-hi i explicar situacions que conegueu per visibilitzar-les. Gràcies!,Negativo,"['dacord', 'cal', 'recordar', 'responsables', 'bruno', 'dy', 'través', 'compte', 'anirem', 'publicant', 'informació', 'efectes', 'model', 'turístic', 'animem', 'participarhi', 'explicar', 'situacions', 'conegueu', 'visibilitzarles', 'gràcies']"
1.0424919687047332e+18,RT @lluitadorcat: La cúpula de l'ANC va debatre un ultimàtum a Torra: o república o eleccions via @elnacionalcat https://t.co/Dbh6G8miLA,Positivo,"['cúpula', 'lanc', 'debatre', 'ultimàtum', 'torra', 'república', 'eleccions', 'via']"
1.1039504320895836e+18,"La Constitució, la unitat d'Espanya, bla bla bla... Tingueu clar que si pretenen engarjolar gent honorable durant 20 anys és només perquè els fa pànic que els tanquem l'aixeta dels nostres diners.  #JudiciProcés  https://t.co/JKIGiaGgzK",Positivo,"['constitució', 'unitat', 'despanya', 'bla', 'bla', 'bla', 'tingueu', 'clar', 'pretenen', 'engarjolar', 'gent', 'honorable', 'anys', 'pànic', 'tanquem', 'laixeta', 'diner']"
1.0987344958958346e+18,RT @MonDiari: Arrimadas anirà a #Waterloo  per recordar-li a @KRLS Puigdemont que la República no existeix   https://t.co/RfxdB5dVWz,Positivo,"['arrimadas', 'anirà', 'recordarli', 'puigdemont', 'república', 'existeix']"
1.0383421728551567e+18,"Albert Rivera està desesperat. La sort se li ha tornat esquiva, el moment dolç que tenia en la política espanyola potser hagi passat , @joseantich https://t.co/9GLDZDsQi3",Positivo,"['albert', 'rivera', 'desesperat', 'sort', 'se', 'tornat', 'esquiva', 'moment', 'dolç', 'tenia', 'política', 'espanyola', 'hagi', 'passat']"
1.097858925435777e+33,"Compra de vivenda de segona mà   El comprador ha de pagar impost transmisions patrimonials  Catalunya: 10% Madrid: 6%  Si la vivenda costa 300.000   Catalunya pagues: 30.000 euros Madrid pagues: 18.000, és a dir, 12.000 euros MENYS   Aquestes son les mesures socials a Catalunya",Negativo,"['compra', 'vivenda', 'segona', 'mà', 'comprador', 'pagar', 'impost', 'transmisions', 'patrimonials', 'catalunya', 'madrid', 'vivenda', 'costa', 'catalunya', 'pagues', 'euro', 'madrid', 'pagues', 'dir', 'euro', 'menys', 'mesures', 'social', 'catalunya']"
1.1033739451038884e+34,"RT @Marc4618: @emparmoliner Per tu, que sembla tens mala memòria o potser selectiva. https://t.co/TrFFOzVaDn",Negativo,"['tu', 'sembla', 'ten', 'mala', 'memòria', 'selectiva']"
1.0992241575214325e+34,RT @Jlgch1: @elnacionalcat José Luis: “No concebo una espanya amb Catalunya”. 🎗,Neutral,"['josé', 'luis', 'concebo', 'espanya', 'catalunya']"
1.0369523370284484e+34,A veure... Han condemnat a músics. Han perseguit a pallassos. Han imputat a bombers. Han censurat exposicions. Han denunciat a gent per tuitejar. Han perseguit el color groc. I el pitjor de tots: tenim mig govern a la presó i mig govern a l'exili. Immoral? No tens VERGONYA! https://t.co/mhluZbyeDt,Negativo,"['veure', 'condemnat', 'músics', 'perseguit', 'pallassos', 'imputat', 'bomber', 'censurat', 'exposicions', 'denunciat', 'gent', 'tuitejar', 'perseguit', 'color', 'groc', 'pitjor', 'mig', 'govern', 'presó', 'mig', 'govern', 'lexili', 'immoral', 'ten', 'vergonya']"
1.1028787737147964e+18,"@nuriajomba Que diu Grande Marlaska que @zoidoJI tenia un tirador de cruzcampo al despatg de.ministeri quina colla de malparits ,marxem ja i q es paguin ells mateixos les seves merdes #JudiciFarsa #JoAcuso https://t.co/gTsULUOn1a",Positivo,"['diu', 'grande', 'marlaska', 'tenia', 'tirador', 'cruzcampo', 'despatg', 'deministeri', 'colla', 'malparits', 'marxem', 'q', 'paguin', 'merdes']"
1.093276335970177e+18,"'El govern espanyol ha proposat noms com l'advocat Miquel Roca o el notari Juan José López Burniol, que el govern català ha refusat perquè considera que no són neutrals' | Anàlisi de @peremarticolom https://t.co/Ot2kL8vMfo",Positivo,"['govern', 'espanyol', 'proposat', 'noms', 'ladvocat', 'miquel', 'roca', 'notari', 'juan', 'josé', 'lópez', 'burniol', 'govern', 'català', 'refusat', 'considera', 'neutral', 'anàlisi']"
1.1037136772645027e+34,@elconfidencial Puessssss..... wellcome back cabify.,Negativo,"['puessssss', 'wellcome', 'back', 'cabify']"
1.0390778376539012e+34,RT @diariARA: Els comuns animen a participar a l'Onze de Setembre per  fer avançar Catalunya  https://t.co/w5Ix4Sr1L2,Negativo,"['comuns', 'animen', 'participar', 'lonze', 'setembre', 'avançar', 'catalunya']"
1.103191932535296e+33,▶ El vídeo de #324MésVistes: Enric Millo respecte a Puigdemont:  Em vaig trobar una cadira buida a l'altra banda de la taula .  https://t.co/N5E2JpJthc,Neutral,"['vídeo', 'enric', 'millo', 'respecte', 'puigdemont', 'trobar', 'cadira', 'buida', 'laltra', 'banda', 'taula']"
1.0728923112631585e+34,"🏛️ @PachameB ""Avui estem aquí per parlar de les famílies més vulnerables y que no arriben a final de mes. El Govern no va tenir en compte les necessitats dels catalans mentre es gastaven els diners de tots en el 'procés'"" #Parlament https://t.co/cG1pehIIAE",Negativo,"['avui', 'parlar', 'famílies', 'vulnerables', 'y', 'arriben', 'final', 'me', 'govern', 'compte', 'necessitats', 'catalan', 'gastaven', 'diner', 'procés']"
1.097890931204866e+33,"Raül Romeva: “Quan estem davant d'una situació de confrontació de legitimitats, el més sensat és negociar. Però negociar en l'àmbit polític, no en una sala penal” https://t.co/j62Vz8RNau #JudiciTV3CatRàdio https://t.co/UzbDWo6uw0",Neutral,"['raül', 'romeva', 'davant', 'duna', 'situació', 'confrontació', 'legitimitats', 'sensat', 'negociar', 'negociar', 'làmbit', 'polític', 'sala', 'penal']"
1.0922084931577036e+34,Sala plena per veure el doc. #LaMevaPell https://t.co/2fVOQgVfTF a Vilanova. La Casa del Mar ara mateix. Gràcies a totes per venir https://t.co/JFsOjh5CPt,Negativo,"['sala', 'plenum', 'veure', 'doc', 'vilanova', 'casa', 'mar', 'ara', 'gràcies', 'venir']"
1.0974198124714883e+34,⚠ #ÚltimaHora El Ministeri de Cultura demana a l'Audiència Nacional que intervingui la SGAE https://t.co/hPx5u5kGmp https://t.co/oVOyIolOi8,Neutral,"['ministeri', 'cultura', 'demana', 'laudiència', 'nacional', 'intervingui', 'sgae']"
1.103329296926552e+33,RT @iuforn: ATENCIÓ! La secretària judicial del 13 aclareix que els congregats davant de la conselleria d’Economia cridaven en català!,Neutral,"['atenció', 'secretària', 'judicial', 'aclareix', 'congregats', 'davant', 'conselleria', 'd', 'economia', 'cridaven', 'català']"
1.1029811434088858e+34,"@xriusenoticies O peor, insinuar que pusieran gente  vulnerable  para asi no actuar.",Negativo,"['peor', 'insinuar', 'pusieran', 'gente', 'vulnerable', 'para', 'asi', 'actuar']"
1.0960441912836423e+34,"Ja ho he dit alguna vegada. Hi ha gent tan avorrida de la seva vida que l'únic que vol és això: una mica d'acció, d'emoció, poder ser part i testimoni d'un moment històric. Quin perill i quina irresponsabilitat més gran. https://t.co/9DE5ORdceX",Negativo,"['dit', 'vegada', 'gent', 'avorrida', 'vida', 'lúnic', 'vol', 'mica', 'dacció', 'democió', 'part', 'testimoni', 'dun', 'moment', 'històric', 'perill', 'irresponsabilitat', 'gran']"
1.1036711167055136e+34,La Comissió Europea fa entrega a #Cornellà de Llobregat del #GreenLeafAward 2019 pel projecte #CornellàNatura https://t.co/pOjYNuH1DO @natuscornella https://t.co/yZyht8IuKp,Neutral,"['comissió', 'europea', 'entrega', 'llobregat', 'projecte']"
1.1029762773828771e+34,"@xaviermartinezg @JoelJoanJuve Que bo, el vaig veure a Madrid cuant va fer la foto a Gran Via",Negativo,"['bo', 'veure', 'madrid', 'cuant', 'foto', 'gran', 'via']"
1.1040959836280957e+34,"La bretxa salarial s'ha escurçat gairebé un 30% en els últims 12 anys, segons la CEOE https://t.co/lnZb7bDilG",Neutral,"['bretxa', 'salarial', 'sha', 'escurçat', 'últims', 'anys', 'segons', 'ceoe']"
1.0977593128799803e+34,"Quarta sessió del judici. Ara mateix,  7:54h, acaben d’arribar les furgonetes de la Guàrdia Civil que porten els processats des de Soto del Real.#JudiciTV3CatRàdio https://t.co/XOxNXaflCE",Neutral,"['quarta', 'sessió', 'judici', 'ara', 'h', 'acaben', 'd', 'arribar', 'furgonetes', 'guàrdia', 'civil', 'porten', 'processats', 'soto', 'real']"
1.103727096986329e+18,La #consellera @LauraBorras destaca que el Pla d'Arxius i Gestió Documental de Catalunya és una prioritat de #Govern @cultura_cat https://t.co/7kw2xzsEel,Positivo,"['destaca', 'pla', 'darxius', 'gestió', 'documental', 'catalunya', 'prioritat']"
1.09753583470055e+34,"A part dels insults de la partitocràcia i dels seus acòlits, del debat d'aquest cap de setmana sobre les eleccions a ñ, en el que defenso l'abstenció, n' he extret un parell de reflexions favorables a votar interessants  i que em comprometo a valorar.",Negativo,"['part', 'insult', 'partitocràcia', 'acòlits', 'debat', 'daquest', 'cap', 'setmana', 'eleccions', 'ñ', 'defenso', 'labstenció', 'n', 'extret', 'parell', 'reflexion', 'favorables', 'votar', 'interessants', 'comprometo', 'valorar']"
1.0979699771671348e+34,@lexmedina Si només hem pogut portar el Prince a l'hivern...massa bona pinta no fa.,Negativo,"['pogut', 'portar', 'prince', 'lhivernmassa', 'bona', 'pinta']"
1.10334056862362e+18,"👁️ Secretària judicial, testimoni clau.  I fervent seguidora de C's, Unitat Nacional Española  i Leridanos contra la independencia.  Sembla que la ultradreta és la que redacta els informes de sedició a 🇪🇸  🎗️ #JuicioALaDemocracia #DDHH #JudiciFarsa  https://t.co/t9u7rXUy7O",Positivo,"['secretària', 'judicial', 'testimoni', 'clau', 'fervent', 'seguidora', 'c', 'unitat', 'nacional', 'española', 'leridanos', 'independencia', 'sembla', 'ultradreta', 'redacta', 'informes', 'sedició']"
1.0979373241414328e+18,"@XSalaimartin @jorditurull Ho dic de debò i de tot cor. Penso que amb aquests moments i mentre durin el  #JudiciFARSA i fins les eleccions  ñordas , no hauríem de fer-nos retrets entre els republicans catalans, ni a cap partit, tot i que no es presentin. No vull entrar amb aquest joc pensi el que pensi.",Positivo,"['dic', 'debò', 'cor', 'penso', 'moment', 'durin', 'eleccions', 'ñordas', 'hauríem', 'fernos', 'retrets', 'republican', 'catalan', 'cap', 'partit', 'presentin', 'vull', 'entrar', 'joc', 'pensi', 'pensi']"
1.0993279914847437e+34,"El salt d' #Arrimadas al Congrés obre la incògnita sobre qui la succeirà com a líder de Cs al Parlament: Carlos Carrizosa, portaveu en la Cambra catalana i en els últims mesos el partit ha ajudat a pujar a la diputada per Tarragona Lorena Roldán #Ciuadanos https://t.co/PUjlhQ7Ldx",Neutral,"['salt', 'd', 'congrés', 'obre', 'incògnita', 'succeirà', 'líder', 'c', 'parlament', 'carlos', 'carrizosa', 'portaveu', 'cambra', 'catalana', 'últims', 'mesos', 'partit', 'ajudat', 'pujar', 'diputada', 'tarragona', 'lorena', 'roldán']"
1.097935096806396e+34,"Mor George Mendonsa, que amb Glenn McDuffy, mort el 2014, es van disputar ser l’autèntic mariner que feia un petó a la infermera a la foto de Times Square https://t.co/Jay2rXYjxp",Neutral,"['mor', 'george', 'mendonsa', 'glenn', 'mcduffy', 'mort', 'disputar', 'l', 'autèntic', 'mariner', 'feia', 'petó', 'infermera', 'foto', 'time', 'square']"
1.1036167219093995e+34,⚠#ÚltimaHora El Parlament aprova la creació d'una comissió d'investigació sobre la monarquia https://t.co/zpcoPoeQpW https://t.co/bMIacOULq3,Neutral,"['parlament', 'aprova', 'creació', 'duna', 'comissió', 'dinvestigació', 'monarquia']"
1.0367266090369475e+18,"El que cal es fer pinya entre els indepes , no fer volar coloms sobre que Colau Coscu i Rabell es facin indepes ( cosa que no pasara mai ) per justificar fer un tripartit autonomic",Positivo,"['cal', 'pinya', 'indepes', 'volar', 'coloms', 'colau', 'coscu', 'rabell', 'facin', 'indepes', 'cosa', 'pasara', 'mai', 'justificar', 'tripartit', 'autonomic']"
1.0961694080856145e+34,RT @AlfonsoAznar: Una vicepresidenta que dice  ni pixit ni dixit  tiene que tener una ministra que diga  trifálica .,Negativo,"['vicepresidenta', 'dice', 'pixit', 'dixit', 'tiene', 'tener', 'ministra', 'diga', 'trifálica']"
1.1036526059836375e+34,"Em sembla al·lucinant veure imatges de l'1-O amb la banda sonora dels grans caps de la Guàrdia Civil i la Policia Nacional negant l'evidència, titllant les actuacions policials d'oportunes i proporcionades. Què tindrà en compte el tribunal? 1.000 paraules = 1 imatge, OJO",Negativo,"['sembla', 'lucinant', 'veure', 'imatges', 'lo', 'banda', 'sonora', 'gran', 'cap', 'guàrdia', 'civil', 'policia', 'nacional', 'negant', 'levidència', 'titllant', 'actuacions', 'policials', 'doportunes', 'proporcionades', 'tindrà', 'compte', 'tribunal', 'paraules', 'imatge', 'ojo']"
1.0392349610338429e+34,RT @altamiranoMLG: #LlibertatPresesPolitiques https://t.co/h15ptYz1sT,Negativo,[]
1.102958647133524e+33,Juan Antonio Puigserver:  Recordo que el major Trapero vinculava l'ús de la força l'1 d'octubre a impedir agressions a ciutadans o agressions a les forces de seguretat  https://t.co/DTK5ZTXHTn #JudiciTV3CatRàdio https://t.co/2zuQYaNAE7,Neutral,"['juan', 'antonio', 'puigserver', 'recordo', 'major', 'trapero', 'vinculava', 'lús', 'força', 'l', 'doctubre', 'impedir', 'agressions', 'ciutadans', 'agressions', 'force', 'seguretat']"
1.0961402737998315e+34,La plantilla de Gallina Blanca va a la vaga indefinida https://t.co/KevWjOgNAX,Neutral,"['plantilla', 'gallina', 'blanca', 'vaga', 'indefinida']"
1.1036282650282394e+34,"⚠️Atenció! Obres per renovar les baranes de l'avinguda República Argentina, per sobre dels Jardins de Manuel Blancafort. Estem treballant l'accessibilitat i seguretat. La durada prevista és fins al 31 de març.   🔗Més info: https://t.co/htXI8WIwum https://t.co/MvUKuxxeYw",Neutral,"['atenció', 'obres', 'renovar', 'baranes', 'lavinguda', 'república', 'argentina', 'jardins', 'manuel', 'blancafort', 'treballant', 'laccessibilitat', 'seguretat', 'durada', 'prevista', 'març', 'info']"
1.0930571992812256e+34,"Segurament seria preciosa, però la gent no la voldria (tal com es veu a l'enquesta). Seguim massa acomplexats. https://t.co/RQ4O7wimjB",Negativo,"['segurament', 'seria', 'preciosa', 'gent', 'voldria', 'lenquesta', 'seguim', 'massa', 'acomplexats']"
1.0978628741758156e+34,Detenida la exalcaldesa de Barberà del Vallès por presunta malversación y prevaricación https://t.co/2kdVu9oMap,Neutral,"['detenida', 'exalcaldesa', 'barberà', 'vallès', 'por', 'presunta', 'malversación', 'y', 'prevaricación']"
1.039951027808682e+33,#pedregada a #terrassa #catalunya #granizo 📷pasmonfort gràcies https://t.co/IhAhuRrIqc,Negativo,"['pasmonfort', 'gràcies']"
1.1025164857365955e+34,"José Antonio Nieto, ex-secretari d'Estat de Seguretat:  No hi va haver cap ordre de retirada de l'actuació policial   https://t.co/2Fh8oAdKTL #JudiciTV3CatRàdio https://t.co/dCG3Ig8Ngb",Neutral,"['josé', 'antonio', 'nieto', 'exsecretari', 'destat', 'seguretat', 'cap', 'ordre', 'retirada', 'lactuació', 'policial']"
