Id,Texto,Sentimiento,Texto_preprocesado
1.102597228265394e+18,José Antonio Nieto dice que había orden judicial para el registro de la sede de la Cunidospodemos. El testigo MIENTE. No había orden judicial. #judici1O #JudiciTV3CatRadio,Positivo,"['josé', 'antonio', 'nieto', 'dice', 'orden', 'judicial', 'registro', 'sede', 'cunidospodemos', 'testigo', 'miente', 'orden', 'judicial']"
1.0974482767297044e+18,La española es la primera mujer en lograr un campeonato del mundo en motociclismo (Mundial de Supersport 300) https://t.co/RkQuZazaak,Neutral,"['española', 'primera', 'mujer', 'lograr', 'campeonato', 'mundo', 'motociclismo', 'mundial', 'supersport']"
1.0920270851519692e+18,"Es curioso que esa misma izquierda que amonesta a un niño por hacerse una foto con Cristiano por sus “problemas con Hacienda” no dice nada cuando sus políticos se hacen fotos con Messi, a pesar de sus “problemas con Hacienda”. Moralistas e hipócritas hasta la náusea. https://t.co/QjzKk7MsDo",Negativo,"['curioso', 'misma', 'izquierda', 'amonesta', 'niño', 'hacerse', 'foto', 'cristiano', 'problemas', 'hacienda', 'dice', 'políticos', 'hacen', 'fotos', 'messi', 'pesar', 'problemas', 'hacienda', 'moralistas', 'hipócritas', 'náusea']"
1.1024689525575844e+18,RT @EsterMunoz85: Dramático es que esta señora sea Vicepresidenta.   Con independencia del género. https://t.co/3e2ng8LwzE,Negativo,"['dramático', 'señora', 'vicepresidenta', 'independencia', 'género']"
1.1031775138812273e+18,RT @CincoDiascom: Existe una convicción de que a las mujeres aún se las educa en la autoexigencia y en la perfección. https://t.co/a4GVBLba…,Neutral,"['existe', 'convicción', 'mujeres', 'aún', 'educa', 'autoexigencia', 'perfección']"
1.04166523106646e+18,#Bondia ¿Es Puigdemont el hijo secreto de Buenaventura Durruti? 🚨Un caso digno de investigadores intrépidos como IGNASI POPLA. 📚Novela negra: El misterio del gintonic con chocolate belga. Edita: Desafinando Books. #FelizLunes #ObjetivoPresidente https://t.co/jtLO9A6mAA,Negativo,"['puigdemont', 'hijo', 'secreto', 'buenaventura', 'durruti', 'caso', 'digno', 'investigadores', 'intrépidos', 'ignasi', 'popla', 'novela', 'negra', 'misterio', 'gintonic', 'chocolate', 'belga', 'edita', 'desafinando', 'book']"
1.1025610799919144e+18,@bastaluek @quatregatstv3 https://t.co/ovwIGpKF1e  La hija de Ernest Lluch:  Hay que acercar a los presos de ETA a las cárceles vascas  ,Positivo,"['hija', 'ernest', 'lluch', 'acercar', 'presos', 'eta', 'cárceles', 'vascas']"
1.096143843102208e+18,"@montse__garcia @QuimTorraiPla  Yo no soy del CIU, soy de @Esquerra_ERC , dicen para desmarcarse del saqueo y defender una República social. Señores, el nacionalismo no es República, es exclusión, es burguesía, es el mismo clasismo de siempre. Ahora les son útiles, pero nunca les dejarán las llaves del cortijo",Negativo,"['ciu', 'dicen', 'desmarcarse', 'saqueo', 'defender', 'república', 'social', 'señores', 'nacionalismo', 'república', 'exclusión', 'burguesía', 'mismo', 'clasismo', 'siempre', 'ahora', 'útiles', 'nunca', 'dejarán', 'llaves', 'cortijo']"
1.0994017447009198e+18,@InesArrimadas Confundes los significados de 'democracia' y 'dictadura' y terminas dándole Rt a un tío que he ha autoproclamado presidente sin votos y urnas.,Positivo,"['confundes', 'significados', 'democracia', 'dictadura', 'terminas', 'dándole', 'tío', 'autoproclamado', 'presidente', 'votos', 'urnas']"
1.096080582315004e+18,"Una habitación de la muerte de alta tecnología, abusos sexuales a niñas menores de edad, pagos millonarios a políticos, enemigos enterrados vivos y muchos asesinatos https://t.co/blTcqBdQSH Los crímenes de El Chapo, revelados en el juicio",Neutral,"['habitación', 'muerte', 'alta', 'tecnología', 'abusos', 'sexuales', 'niñas', 'menores', 'edad', 'pagos', 'millonarios', 'políticos', 'enemigos', 'enterrados', 'vivos', 'asesinatos', 'crímenes', 'chapo', 'revelados', 'juicio']"
1.1025405365887631e+18,José Antonio Nieto:  Si los Mossos hubiesen manifestado su voluntad de cumplir el mandato judicial el referéndum se habría desconvocado  https://t.co/uW2AV5ktTM,Negativo,"['josé', 'antonio', 'nieto', 'si', 'mossos', 'manifestado', 'voluntad', 'cumplir', 'mandato', 'judicial', 'referéndum', 'desconvocado']"
1.1025496927585852e+18,"Nieto primero dice que se debían precintar colegios! Despues, cuando sabe que el auto 27 setiembre  no lo pide entonces rectifica y dice que no era necesario... vaya vaya... muy coherente! En qué quedamos?  #JudiciTV3CatRàdio #JudiciProcés #JudiciFARSA #JuicioProcés #JoAcuso https://t.co/Vyk8Gotf8l",Positivo,"['nieto', 'primero', 'dice', 'debían', 'precintar', 'colegios', 'despues', 'sabe', 'auto', 'setiembre', 'pide', 'entonces', 'rectifica', 'dice', 'necesario', 'vaya', 'vaya', 'coherente', 'quedamos']"
1.0975714156902644e+18,"Llenan un escenario con unos niños con esteladas colgadas como capas y unas fotos a modo de pancarta. El público adudulto se pone a corear: libertad, presos políticos.   Yo ya no sé como definir esto...  https://t.co/ApjB64VIva",Negativo,"['llenan', 'escenario', 'niños', 'esteladas', 'colgadas', 'capas', 'unas', 'fotos', 'modo', 'pancarta', 'público', 'adudulto', 'pone', 'corear', 'libertad', 'presos', 'políticos', 'sé', 'definir']"
1.1035895055111128e+18,"Directe i cruel, però és la veritat. La desaparición del cristianismo en Cataluña es uno de los regalos que nos ha hecho el nacionalismo. Los padres de esta ideología utilizaron... https://t.co/P16cizCzXt",Negativo,"['directe', 'i', 'cruel', 'però', 'és', 'veritat', 'desaparición', 'cristianismo', 'cataluña', 'regalos', 'hecho', 'nacionalismo', 'padre', 'ideología', 'utilizaron']"
1.1027022752382156e+18,@rakeld12341234 Todos contra PODEMOS ... Dónde estan los podemitas para defender la dignidad de las mujeres y hombres de este país . #8M2019 yovoy a la huelga . #28A votaré UNIDAS PODEMOS ❤ https://t.co/3G3yuAYtth,Positivo,"['podemos', 'dónde', 'estan', 'podemitas', 'defender', 'dignidad', 'mujeres', 'hombre', 'país', 'yovoy', 'huelga', 'votaré', 'unidas', 'podemos']"
1.1033873601910168e+18,Hoy pedimos la III República con #FeminismoYRepública ❤️💛💜  Mujeres y #República. Clara Campoamor https://t.co/rCfFwa6Nj5 … https://t.co/BZnMBGBduX,Positivo,"['hoy', 'pedimos', 'iii', 'república', 'mujeres', 'clara', 'campoamor']"
1.1037332581672058e+18,"Mientras arrecian las críticas de sesudos analistas políticos que normalmente asustarían a un político, entre los españoles se multiplican los whatsapps, los posts de facebook y twitter contando porqué creen que “Vox lo está haciendo de puta madre, que se jodan estos cabrones”",Negativo,"['mientras', 'arrecian', 'críticas', 'sesudos', 'analistas', 'políticos', 'normalmente', 'asustarían', 'político', 'españoles', 'multiplican', 'whatsapps', 'post', 'facebook', 'twitter', 'contando', 'porqué', 'creen', 'vox', 'haciendo', 'puta', 'madre', 'jodan', 'cabrones']"
1.09895396191318e+18,RT @DCM_online: Padre expulso pelo Papa por estuprar ex-freiras foi elogiado por Eduardo Bolsonaro https://t.co/LQ2SYcaQo6,Neutral,"['padre', 'expulso', 'pelo', 'papa', 'estuprar', 'exfreiras', 'foi', 'elogiado', 'eduardo', 'bolsonaro']"
1.0960250196023581e+18,"Tras el gatillazo de la DUI, los independentistas llevan un año largo comportándose con sus votantes como padres timoratos que saben que deben explicar a los niños creciditos lo de los Reyes Magos, para poder volver a hacer política, pero no acaban de encontrar el momento.",Neutral,"['tras', 'gatillazo', 'duo', 'independentistas', 'llevan', 'año', 'largo', 'comportándose', 'votantes', 'padre', 'timoratos', 'saben', 'deben', 'explicar', 'niños', 'creciditos', 'reyes', 'magos', 'poder', 'volver', 'hacer', 'política', 'acaban', 'encontrar', 'momento']"
1.0993599074789908e+18,"LA BEGO! Mujer de Pedro 'Colchonetti' Sánchez.Esta pasando un mal momento tiene un tremendo acojone q no la deja vivir augusto. Tic..Tac.El chollito se os va a terminar 😂😂  SI PIERDEN LAS ELECCIONES,A ELLA LE VA A COSTAR ENCAJARLO IRÁ A TERAPIAS? #elecciones2019votoderechas",Positivo,"['bego', 'mujer', 'pedro', 'colchonetti', 'sánchezesta', 'pasando', 'mal', 'momento', 'tremendo', 'acojone', 'q', 'deja', 'vivir', 'augusto', 'tictacel', 'chollito', 'va', 'terminar', 'si', 'pierden', 'eleccionesa', 'va', 'costar', 'encajarlo', 'irá', 'terapias']"
1.1028375052825068e+18,"@Quixan34 @matthewbennett Los locos SIEMPRE dicen la verdad. Los testimonios de ayer: El ex-Secretario Nieto, el ex letrado mayor del Parlament y un Secretario de la Mesa tumbaron toda la defensa de los golpistas. Bendito día el de ayer. Los 3 detallaron los hechos d forma más clara q la luz.",Negativo,"['locos', 'siempre', 'dicen', 'verdad', 'testimonios', 'ayer', 'exsecretario', 'nieto', 'ex', 'letrado', 'mayor', 'parlament', 'secretario', 'mesa', 'tumbaron', 'toda', 'defensa', 'golpistas', 'bendito', 'día', 'ayer', 'detallaron', 'hechos', 'd', 'forma', 'clara', 'q', 'luz']"
1.1029020901360148e+18,El feminismo de Arrimadas es tan liberal que considera que el cuerpo de la mujer puede ser sometido a la oferta y la demanda como si fuera un trozo de carne con patas. Probablemente tenga más consideración con el bienestar animal.#1000Motivos #HaciaLaHuelgaFeminista2019,Positivo,"['feminismo', 'arrimadas', 'tan', 'liberal', 'considera', 'cuerpo', 'mujer', 'puede', 'ser', 'sometido', 'oferta', 'demanda', 'si', 'trozo', 'carne', 'patas', 'probablemente', 'consideración', 'bienestar', 'animal']"
1.0978993869427057e+18,"Queremos un país en el que mujeres, jóvenes, pensionistas, parados, dependientes y trabajadores se sienta escuchados.Con más oportunidades. Una clase media fortalecida. Por justicia social. #ElGobiernoNecesario  #LaEspañaQueQuieres https://t.co/a3sEzg3xDr",Positivo,"['queremos', 'país', 'mujeres', 'jóvenes', 'pensionistas', 'parados', 'dependientes', 'trabajadores', 'sienta', 'escuchadoscon', 'oportunidades', 'clase', 'medium', 'fortalecida', 'justicia', 'social']"
1.097581564203094e+18,"-Sr. Rufián, sabe que su amiga ETA asesinó 864 españoles, hirió a 8.000, entre ellos, catalanes, camaradas políticos, mujeres, niños, gentes de bien?. -En 15 meses me voy a la República de Catalunya. -Sabe usted, que son España y la República no existe? -Que hay de comer hoy? https://t.co/KakxuHUQ3C",Negativo,"['sr', 'rufián', 'sabe', 'amiga', 'eta', 'asesinó', 'españoles', 'hirió', 'catalanes', 'camaradas', 'políticos', 'mujeres', 'niños', 'gens', 'bien', 'me', 'voy', 'república', 'catalunya', 'sabe', 'usted', 'españa', 'república', 'existe', 'comer', 'hoy']"
1.0960722570242048e+18,"Foro Penal informa que han ocurrido 15 desapariciones forzosas (corto y mediano plazo).  1069 detenidos.   723 privados de libertad.  989 presos políticos a la fecha.   De los 1069 detenidos, 102 son menores y 132 mujeres.  #14F",Negativo,"['foro', 'penal', 'informa', 'ocurrido', 'desapariciones', 'forzosas', 'corto', 'mediano', 'plazo', 'detenidos', 'privados', 'libertad', 'presos', 'políticos', 'fecha', 'detenidos', 'menores', 'mujeres']"
1.104017836090032e+18,@BacteriasU Los indepes están convencidos que el primer hombre en pisar la Luna era de Vic,Negativo,"['indepes', 'convencidos', 'primer', 'hombre', 'pisar', 'luna', 'vic']"
1.0990157118365244e+18,"El rey, en pleno juicio del procés:  Es inadmisible apelar a una supuesta democracia por encima del Derecho  Normal, la ley franquista puso a su padre de Rey sin democracia. Es al contrario, sin democracia no hay ley que valga!!!  https://t.co/BvGb30ulel via @eldiarioes",Positivo,"['rey', 'pleno', 'juicio', 'procés', 'inadmisible', 'apelar', 'supuesta', 'democracia', 'encima', 'derecho', 'normal', 'ley', 'franquista', 'puso', 'padre', 'rey', 'democracia', 'contrario', 'democracia', 'ley', 'valga', 'via']"
1.098940816322642e+18,"🙋🏻En el Día Europeo por la Igualdad Salarial, NO a la brecha salarial.  No podemos seguir hablando de mejorar la democracia si no mejoramos las condiciones de vida de las mujeres como ciudadanas y como trabajadoras.  ➡️Nuestro manifiesto👇 https://t.co/cMKzV27Xld",Negativo,"['día', 'europeo', 'igualdad', 'salarial', 'brecha', 'salarial', 'podemos', 'seguir', 'hablando', 'mejorar', 'democracia', 'si', 'mejoramos', 'condiciones', 'vida', 'mujeres', 'ciudadanas', 'trabajadoras', 'manifiesto']"
1.0975388467016172e+18,"Emma García, tras las críticas por entrevistar a la abuela de Julen:  No ha cobrado  https://t.co/OeQyIrgORJ",Neutral,"['emma', 'garcía', 'tras', 'críticas', 'entrevistar', 'abuela', 'julen', 'cobrado']"
1.0932180869568143e+18,"El candidato de #ERC, @ernestmaragall, insiste en que no va a trabajar para acabar con la #inseguridad. Pues nada, a descansar hombre, que con la república imaginaria ya hay bastante #BouBCN2019 https://t.co/gqse5IQBGI",Negativo,"['candidato', 'insiste', 'va', 'trabajar', 'acabar', 'pues', 'descansar', 'hombre', 'república', 'imaginaria', 'bastante']"
1.1037390043720458e+18,📢 #NoHablesEnMiNombre  También soy mujer y ya decido yo mi futuro .  ❌ Las mujeres de la #EspañaViva 🇪🇸 rompen con la huelga de las feministas supremacistas 💪 https://t.co/Hmzz30MMfK,Negativo,"['mujer', 'decido', 'futuro', 'mujeres', 'rompen', 'huelga', 'feministas', 'supremacistas']"
1.0931342598905978e+18,RT @DrOtterCIM: Me he topado con esto y tampoco sería mala solución contra los mongolos que no vacunan a sus hijos https://t.co/LP9LFGvZXk,Neutral,"['topado', 'tampoco', 'mala', 'solución', 'mongolos', 'vacunan', 'hijos']"
1.0960925766865304e+18,Hermanos españoles. TVE sólo emitirá el juicio contra los presos políticos en desconexión de TVE Catalunya. De verdad eso no os pone un poquito en alerta? Os quieren ignorantes!,Positivo,"['hermanos', 'españoles', 'tve', 'sólo', 'emitirá', 'juicio', 'presos', 'políticos', 'desconexión', 'tve', 'catalunya', 'verdad', 'pone', 'poquito', 'alerta', 'quieren', 'ignorantes']"
1.0961175670459471e+18,"Los políticos presos en el juicio hablan en Catalán pq según ellos es la lengua en la que se manejan bien. No como los niños castellanoparlantes, q reciben clases casi exclusivamente en catalán.   Aclaración para dummies: No he dicho que no les dejen hablar castellano en el cole",Negativo,"['políticos', 'presos', 'juicio', 'hablan', 'catalán', 'pq', 'según', 'lengua', 'manejan', 'bien', 'niños', 'castellanoparlantes', 'q', 'reciben', 'clases', 'casi', 'exclusivamente', 'catalán', 'aclaración', 'dummy', 'dicho', 'dejen', 'hablar', 'castellano', 'cole']"
1.098889800264966e+18,"Hombre @MonederoJC , solo fue un poco de jarabe democrático , verdad @LolaPodemos ? #elecciones2019votoderechas  Lola Sánchez, eurodiputada de Podemos, ataca a Juan Carlos Monedero por criticar el escrache a Íñigo Errejón:  Das vergüenza  https://t.co/UhQt15KBAU",Negativo,"['hombre', 'solo', 'jarabe', 'democrático', 'verdad', 'lola', 'sánchez', 'eurodiputada', 'podemos', 'ataca', 'juan', 'carlos', 'monedero', 'criticar', 'escrache', 'íñigo', 'errejón', 'da', 'vergüenza']"
1.1028859795542671e+18,@iuforn Millo muestra gran rencor hacia toda la ciudadania por manifestar su derecho a libre expresión. Sobre todo a las abuelas que lo dejaron en ridi-culo. #ThisIsTheRealSpain #judicifarsa https://t.co/wwwYRMDzLP,Positivo,"['millo', 'muestra', 'gran', 'rencor', 'hacia', 'toda', 'ciudadania', 'manifestar', 'derecho', 'libre', 'expresión', 'abuelas', 'dejaron', 'ridiculo']"
1.1039379023780495e+18,"@pablocasado_ cazado en una foto en la que demuestra el tamaño de cada una de sus mentiruscas, y sus correspondientes cojonazos. Al fondo, la Sección Femenina 2.0 #Casado #PPmafia #PP #8M https://t.co/qLfweOFjJ4",Positivo,"['cazado', 'foto', 'demuestra', 'tamaño', 'cada', 'mentiruscas', 'correspondientes', 'cojonazos', 'fondo', 'sección', 'femenina']"
1.1025445544131828e+18,José Antonio Nieto diu ara al #JudiciFarsa #JudiciAlaDemocràcia #JudiciTV3CatRadio #JuicioProcés  El uso de la fuerza fue el mínimo imprescindible  i “No Hubo Cargas policiales”. Y SIN QUE LE DE LA RISA!! UN APLAUSO!,Positivo,"['josé', 'antonio', 'nieto', 'diu', 'ara', 'uso', 'fuerza', 'mínimo', 'imprescindible', 'i', 'cargas', 'policiales', 'risa', 'aplauso']"
1.1035887026919628e+18,🔊 Trapote:  El señor Forn dijo que el apoyo de los cuerpos estatales no era necesario  #JuicioProces    https://t.co/N8QBgDu8lQ https://t.co/9AkTOPV9OR,Positivo,"['trapote', 'señor', 'forn', 'dijo', 'apoyo', 'cuerpos', 'estatales', 'necesario']"
1.1033985173667594e+18,"El miedo de una mujer, ideológicamente posicionada a favor de las derechas unionistas, es el principal argumento de una testigo clave sobre el que la acusación se apoya para construir el relato de rebelión el #20S frente a economía. @temasteleSUR https://t.co/dhztiK2MLa",Positivo,"['miedo', 'mujer', 'ideológicamente', 'posicionada', 'favor', 'derechas', 'unionistas', 'principal', 'argumento', 'testigo', 'clave', 'acusación', 'apoya', 'construir', 'relato', 'rebelión', 'frente', 'economía']"
1.1030538673260298e+18,Este 8 de marzo nos convocan a una huelga absurda. Los manipuladores de la opinión pública han dibujado una realidad inventada. Si crees que hombres y mujeres somos iguales. Di NO a al huelga del 8 de marzo . Firma y Rettuit. #elecciones2019votoderechas 👇 https://t.co/9zcxRkZHym,Negativo,"['marzo', 'convocan', 'huelga', 'absurda', 'manipuladores', 'opinión', 'pública', 'dibujado', 'realidad', 'inventada', 'si', 'cree', 'hombre', 'mujeres', 'iguales', 'di', 'huelga', 'marzo', 'firma', 'rettuit']"
1.1025122802589696e+18,"@orioldebalanzo López Nieto, exsecretario de estado de seguridad: “Puigdemont nos dijo que el bien a proteger es la convivencia, nosotros le dijimos que ese bien era la ley.”  Y lo fuerte es que López Nieto sigue manteniendo la misma opinión. Psicopatía y obsesión por la ley. 🤦🏻‍♂️",Positivo,"['lópez', 'nieto', 'exsecretario', 'seguridad', 'puigdemont', 'dijo', 'bien', 'proteger', 'convivencia', 'dijimos', 'bien', 'ley', 'fuerte', 'lópez', 'nieto', 'sigue', 'manteniendo', 'misma', 'opinión', 'psicopatía', 'obsesión', 'ley']"
1.1025521291585044e+18,RT @anonktalonia: Fiscal: ¿Hubo cargas policiales (el 1 de octubre 2017)? Nieto: No.,Positivo,"['fiscal', 'cargas', 'policiales', 'octubre', 'nieto']"
1.0979676749765508e+18,"#LaPatriaSonPersonas  Y  personas también somos las mujeres, por mucho que Casado se envuelva en una bandera Española y nos llame zorras. No me representa quien tiene una esencia machista. No me manipula, y su patria no es la mía, no pertenezco a  su MANADA  https://t.co/kWkw3dlpHk",Positivo,"['persona', 'mujeres', 'casado', 'envuelva', 'bandera', 'española', 'llame', 'zorras', 'representa', 'esencia', 'machista', 'manipula', 'patria', 'pertenezco', 'manada']"
1.0977783930205798e+18,@LaVanguardia Hombre el que llamo GOLPISTAS a los del movimiento del 15M.,Negativo,"['hombre', 'llamo', 'golpistas', 'movimiento', 'm']"
1.09799636467021e+18,"@bcnviafora_eng Yo caí en esa trampa en la primera huelga, la del 3 de octubre de 2017. Ese día dejé a mis hijos en casa y claro, luego dijeron que todo el mundo secundaba la huelga.  ¡No he vuelto a caer! Mis hijos van sí o sí, aunque estén solos en clase.",Positivo,"['caí', 'trampa', 'primera', 'huelga', 'octubre', 'día', 'dejé', 'hijos', 'casa', 'claro', 'luego', 'dijeron', 'mundo', 'secundaba', 'huelga', 'vuelto', 'caer', 'hijos', 'van', 'aunque', 'solo', 'clase']"
1.0975139619043983e+18,"Nuestros políticos, no se ponen ni  coloraos   El infierno de los Aguado, víctimas de los okupas con una madre de 90 años y dos hermanos discapacitados, por @ElenaMoren_ https://t.co/aY8nsEDHmo vía @libre_mercado",Negativo,"['políticos', 'ponen', 'coloraos', 'infierno', 'aguado', 'víctimas', 'okupas', 'madre', 'años', 'do', 'hermanos', 'discapacitados', 'vía']"
1.0930493538817432e+18,"@raqueltejero_ @MariaJamardoC España ya se fue a la mierda. Los presos agrediendo verbalmente a los funcionarios, los inmigrantes ilegales son bienvenidos, las feministas no son feministas, son locas izquierdosas sembrando el odio a los hombres, el gobierno secuestrado por comunistas y separatistas.",Negativo,"['españa', 'mierda', 'presos', 'agrediendo', 'verbalmente', 'funcionarios', 'inmigrantes', 'ilegales', 'bienvenidos', 'feministas', 'feministas', 'locas', 'izquierdosas', 'sembrando', 'odio', 'hombre', 'gobierno', 'secuestrado', 'comunistas', 'separatistas']"
1.1030389376170476e+18,"Arrimadas definitivamente con Montero en el mundo de YupiEvole. ¿Nos puede decir quién rayos les dice en este país a las niñas que no pueden ser presidentas, astronautas, ingenieras o lo que les plazca y hasta demagogas? Todos en el estúpido concurso de la farsa de la izquierda. https://t.co/Qbf6Z3G5pY",Negativo,"['arrimadas', 'definitivamente', 'montero', 'mundo', 'yupievole', 'puede', 'decir', 'quién', 'rayos', 'dice', 'país', 'niñas', 'pueden', 'ser', 'presidentas', 'astronautas', 'ingenieras', 'plazca', 'demagogas', 'estúpido', 'concurso', 'farsa', 'izquierda']"
1.1025000061861396e+18,#JuicioProcés Arranca la décima jornada del juicio con la testifical del ex 'número dos' de Interior José Antonio Nieto https://t.co/21lEpPeLJZ https://t.co/KScOWlGYGN,Positivo,"['arranca', 'décima', 'jornada', 'juicio', 'testifical', 'ex', 'número', 'do', 'interior', 'josé', 'antonio', 'nieto']"
1.0989174783385764e+18,"El que venga a ti con una propuesta de ir a Waterloo para chillarle a Carles Puigdemont que la república no existe, ese es el traidor, Michael .   Madre mía todo lo que se aprende con El Padrino.",Negativo,"['venga', 'propuesta', 'ir', 'waterloo', 'chillarle', 'carles', 'puigdemont', 'república', 'existe', 'traidor', 'michael', 'madre', 'aprende', 'padrino']"
1.1024781396017028e+18,"@JoanQueralt @JuanMa_Moreno Sr. Moreno, no ofenda ni juegue a eso... Esos andaluces a los que alude tienen hijos y nietos catalanes, la mayoría soberanistas, y, esos mismos Andaluces hacían cola el uno de Octubre... Si lo que buscan es seguir aumentado la ola independentista, lo consiguen.",Positivo,"['sr', 'moreno', 'ofenda', 'juegue', 'andaluces', 'alude', 'hijos', 'nietos', 'catalanes', 'mayoría', 'soberanistas', 'mismos', 'andaluces', 'hacían', 'cola', 'octubre', 'si', 'buscan', 'seguir', 'aumentado', 'ola', 'independentista', 'consiguen']"
1.1023664460076072e+18,"@YomismoKay @CalizDori @Traumaturgo1 @bcnbelu84 @David_Perez_Her @JuanSnchzF1 @junqueras Oye eres demasiado mal educado déjala en paz ya, encima eres hombre y te estás metiendo con una mujer, aunque viendo a los políticos que sigues no me extraña nada.",Positivo,"['oye', 'demasiado', 'mal', 'educado', 'déjala', 'paz', 'encima', 'hombre', 'metiendo', 'mujer', 'aunque', 'viendo', 'políticos', 'sigues', 'extraña']"
1.0975419616266036e+18,"En el mundo, solo el 18,3 % de los cargos ministeriales están ocupados por mujeres.  En #ayudaenaccion trabajamos en 20 países de África, América Latina, África y España para disminuir la brecha de género.  https://t.co/C9hFFcDvM3",Neutral,"['mundo', 'solo', 'cargo', 'ministeriales', 'ocupados', 'mujeres', 'trabajamos', 'países', 'áfrica', 'américa', 'latina', 'áfrica', 'españa', 'disminuir', 'brecha', 'género']"
1.1029760529834106e+18,"Madre mía, esto es más lento que el Cuéntame como pasó. Qué memoria tiene este Coronel! De las torturas no se acordaba. #JudiciFarsa",Positivo,"['madre', 'lento', 'cuéntame', 'pasó', 'memoria', 'coronel', 'torturas', 'acordaba']"
