Id,Texto,Sentimiento,Texto_preprocesado
1.102943734428246e+33,"Titular alternatiu:  El ministre de l'Interior posa en dubte la mateixa realitat, i anuncia que deixa la política per dedicar-se a la filosofia . https://t.co/fYf68lHmk4",Negativo,"['titular', 'alternatiu', 'ministre', 'linterior', 'posa', 'dubte', 'realitat', 'anuncia', 'deixa', 'política', 'dedicarse', 'filosofia']"
1.0464257726537276e+18,En un bar de Sant Joan de Vilatorrada:  Tens el president del partit a la garjola i la secretària general a l'exili per haver fet un referèndum i els del partit proposen fer-ne un de debò... ,Positivo,"['bar', 'sant', 'joan', 'vilatorrada', 'ten', 'president', 'partit', 'garjola', 'secretària', 'general', 'lexili', 'fet', 'referèndum', 'partit', 'proposen', 'ferne', 'debò']"
1.041394524281602e+18,@aramateix @cupnacional @CUPBarcelona foreceu noves eleccions JA... apartem als qui el 21D van enganyar als seus votants i ara s'han tret la màscara autonomista  amb polítics sense coratge ni projecte que no compleixen el mandat del #1oct NO AVANCEM  @cupnacional... feu valer els nostres vots... tenim pressa,Positivo,"['foreceu', 'noves', 'eleccions', 'apartem', 'd', 'enganyar', 'votants', 'ara', 'shan', 'tret', 'màscara', 'autonomista', 'polítics', 'coratge', 'projecte', 'compleixen', 'mandat', 'avancem', 'valer', 'vots', 'pressa']"
1.1030354070868746e+34,RT @josecgrsjd: Uiiiii @AdaColau un zasca de aquellos que te gustan recibir!!! https://t.co/J6mTfXprCg,Negativo,"['uiiiii', 'zasca', 'aquellos', 'gustan', 'recibir']"
1.0932692115295725e+34,"I aquest divendres al #PostgrauGovObert expectatives 🔝🔝🔝: sessió de @jordigraells (director general d'Atenció Ciutadana d @gencat ) q ens parlarà de les tendències de futur 🤖 i no tant futur, en la Governança Digital 💻 de les #AAPP. https://t.co/ABkq7VWILY",Neutral,"['divendres', 'expectatives', 'sessió', 'director', 'general', 'datenció', 'ciutadana', 'd', 'q', 'parlarà', 'tendències', 'futur', 'futur', 'governança', 'digital']"
1.1034139595694283e+34,@dhv1976 @AresCases Tothom sap que l'esquerra autèntica recolza ferotgement la República Catalana i que no dona suport a fanàtics d'ultradreta com Torra,Negativo,"['tothom', 'lesquerra', 'autèntica', 'recolza', 'ferotgement', 'república', 'catalana', 'dona', 'suport', 'fanàtics', 'dultradreta', 'torra']"
1.0368487274099997e+18,"@JoanTarda Referèndum sobre Estatut i Independència? Però què és això A Escòcia va ser així? Oi que no? Ja prou Tardà de veritat, prou. Per molt que repeteixis cada dia el mateix la gent no t'ho compra i espero que no t'ho compri mai.",Positivo,"['referèndum', 'estatut', 'independència', 'escòcia', 'prou', 'tardà', 'veritat', 'prou', 'repeteixis', 'dia', 'gent', 'tho', 'compra', 'espero', 'tho', 'compri', 'mai']"
1.0979461409249363e+34,RT @324cat: La intel·ligència artificial permet identificar nous gens relacionats amb el càncer https://t.co/bFqpaIYnke https://t.co/LnWO3N…,Negativo,"['intel', 'ligència', 'artificial', 'permet', 'identificar', 'nous', 'gen', 'relacionats', 'càncer']"
1.0961507954127993e+34,En Yokomizo vs l'Amuro d'aprenents d'en Kogoro #DetectiuConan3XL,Neutral,"['yokomizo', 'v', 'lamuro', 'daprenents', 'den', 'kogoro']"
1.1027825937271685e+34,"Atacar un autobús que va amb una foto de Hitler banalitzant el nazisme no és un atac a la llibertat d'expressió. No existeix el dret a banalitzar el nazisme. Si aturar un autobús amb una foto de Hitler és aturar aquestes idees, doncs ben fet que fa la Generalitat expulsant-lo. https://t.co/8fOE8rCfip",Neutral,"['atacar', 'autobús', 'foto', 'hitler', 'banalitzant', 'nazisme', 'atac', 'llibertat', 'dexpressió', 'existeix', 'dret', 'banalitzar', 'nazisme', 'aturar', 'autobús', 'foto', 'hitler', 'aturar', 'idees', 'ben', 'fet', 'generalitat', 'expulsantlo']"
1.0423341913194907e+34,"Només recordar, pq de vegades la memòria és selectiva, que el Sr.Aznar és còmplice de l'assassinat de quasi mig milió de persones. Espero i desitjo, que com tots els assassins, algun dia et jutjin i et podreixis a la presó.",Negativo,"['recordar', 'pq', 'vegades', 'memòria', 'selectiva', 'sraznar', 'còmplice', 'lassassinat', 'quasi', 'mig', 'milió', 'persones', 'espero', 'desitjo', 'assassin', 'dia', 'jutjin', 'podreixis', 'presó']"
1.036380635277996e+33,⚠️ 🇩🇪 BOOM| Alemania demana a l'UE que suspengui la  regla de l'unanimitat  per les decisions de política exterior.  Això vol dir que Espanya no podria bloquejar-nos per entrar-hi.  https://t.co/b1Chn0sZyn,Negativo,"['boom', 'alemania', 'demana', 'lue', 'suspengui', 'regla', 'lunanimitat', 'decision', 'política', 'exterior', 'vol', 'dir', 'espanya', 'podria', 'bloquejarnos', 'entrarhi']"
1.10370003103769e+34,"@MaleDiabunter @sergialju @anna_sjd La revolució la fareu vosaltres, el sindicat vertical de la dreta català. Puaf. https://t.co/9t2qHHn6Ox",Negativo,"['revolució', 'fareu', 'sindicat', 'vertical', 'dreta', 'català', 'puaf']"
1.1037566632265933e+34,Les dones hem de superar els esquemes de poder actuals i configurar-ne uns altres més d'acord amb el nostre marc mental .  @agenersurrell  ens convida a construir un lideratge femení basat en l’autenticitat i no en la sobreadaptació per construir una societat millor i més justa. https://t.co/L2NKGs3Xji,Neutral,"['dones', 'superar', 'esquemes', 'actuals', 'configurarne', 'dacord', 'marc', 'mental', 'convida', 'construir', 'lideratge', 'femení', 'basat', 'l', 'autenticitat', 'sobreadaptació', 'construir', 'societat', 'millor', 'justa']"
1.103388405621248e+33,"T'ho estant repetint cada dia. Si votes ERC el #28A NO et sorprenguis l'endemà quan tornin a votar amb el PSOE de franc i a fer de nous DuraniLleida a Madrid. NO volen el vot indepe (que confien mantenir de franc), cerquen ex-votants de Podemos/PSOE. Lícit, pero NO amb el meu vot https://t.co/5m07BtlO3Z",Negativo,"['tho', 'estant', 'repetint', 'dia', 'vote', 'erc', 'sorprenguis', 'lendemà', 'tornin', 'votar', 'psoe', 'franc', 'nous', 'duranilleida', 'madrid', 'volen', 'vot', 'indepe', 'confien', 'mantenir', 'franc', 'cerquen', 'exvotants', 'podemospsoe', 'lícit', 'pero', 'vot']"
1.098944269795115e+33,"Si, si..  Només faltaría que reconeixesin la culpabilitat aixi, de primeres . Pero encara falten el testigs de la acusació... Que tenen tanta credibilitat com els acusats. https://t.co/5XP6gHlDb3",Negativo,"['faltaría', 'reconeixesin', 'culpabilitat', 'aixi', 'primeres', 'pero', 'falten', 'testigs', 'acusació', 'tenen', 'credibilitat', 'acusats']"
1.093157364931412e+33,"Rajoy podria haver guanyat les eleccions generals del 2011 amb  factures falses i pagaments ocults”, segons publica El Confidencial https://t.co/DwwWbOhPwH https://t.co/5XaJ3l2okB",Neutral,"['rajoy', 'podria', 'guanyat', 'eleccions', 'general', 'factures', 'falses', 'pagaments', 'ocults', 'segons', 'publica', 'confidencial']"
1.1034276271996765e+34,@astridbierge @BernatDedeu @JoanTarda Es un estafador botifler i malparit,Negativo,"['estafador', 'botifler', 'malparit']"
1.1036782631661568e+34,RT @er_pllo: El Parlament de Catalunya sempre treballant pel que realment importa https://t.co/kG96eEfD1f,Negativo,"['parlament', 'catalunya', 'sempre', 'treballant', 'realment', 'importa']"
1.0974154220837764e+18,#JudiciProcés ⚖️ | Aquest dimarts arrenca la segona setmana declaracions amb la compareixença de Jordi Turull a les 10h  ➡ Consulta aquí com aniran les sessions 👇 https://t.co/zOYrGBukZL,Positivo,"['dimarts', 'arrenca', 'segona', 'setmana', 'declaracions', 'compareixença', 'jordi', 'turull', 'h', 'consulta', 'aniran', 'session']"
1.1029701610138868e+18,"Com ja vam fer amb al vaga de l’any passat, els diputats i diputades donarem el nostre sou del dia de la vaga a entitats feministes , explica @JnnDiaz al #Parlament https://t.co/3TjbpaMiRR",Positivo,"['vaga', 'l', 'any', 'passat', 'diputats', 'diputades', 'donarem', 'dia', 'vaga', 'entitats', 'feministes', 'explica']"
1.102836663917658e+18,@budocity @TwitterEspana Veus? Ho sabía. Porto messos que no em deixen pujar videos del #1oct. Només puc pujar els ja pujats molts messos abans i si els trobo.,Positivo,"['veus', 'sabía', 'porto', 'messos', 'deixen', 'pujar', 'video', 'pujar', 'pujats', 'messos', 'trobo']"
1.097620571846783e+33,📌ATENCIÓ!! 📢📢📢  MARXEM CAP A L'EFTA!!  📌 TOTHOM A SIGNAR si us plau!  RT A TOPE!! 📱📲 💪👀✌   Govern de Catalunya : Demanem al govern de Catalunya que es posicioni per pertànyer a la EFTA - ¡Firma la petición! https://t.co/c7WNcvMdXP vía @change_es,Negativo,"['atenció', 'marxem', 'cap', 'lefta', 'tothom', 'signar', 'plau', 'tope', 'govern', 'catalunya', 'demanem', 'govern', 'catalunya', 'posicioni', 'pertànyer', 'efta', 'firma', 'petición', 'vía']"
1.0988734813647545e+34,"@escabellat Però és evident el que he dit, no? La declaració d'independència com a cosa articulada i jurídica és a la llei de transitorietat del sisisetdesetembre.",Negativo,"['evident', 'dit', 'declaració', 'dindependència', 'cosa', 'articulada', 'jurídica', 'llei', 'transitorietat', 'sisisetdesetembre']"
1.1041481501456916e+34,@mimiftaitana LAIA TIA CONTESTATE EL MOVIL QUE ES UNA EMERGENCIA. EL STORIE DE MIMI,Neutral,"['laia', 'tia', 'contestate', 'movil', 'emergencia', 'storie', 'mimi']"
1.103676894778716e+18,"@jmangues No entenc com al Parlament Europeu donen veu a aquests feixistes agressius i violents, i silencien la veu de persones pacifiques com el nostre president legítim a l’exili.",Positivo,"['entenc', 'parlament', 'europeu', 'donen', 'feixistes', 'agressius', 'violents', 'silencien', 'persones', 'pacifiques', 'president', 'legítim', 'l', 'exili']"
1.096091971142201e+34,Forn nega en el judici que la declaració d'independència del 27-O tingués valor https://t.co/i5FtGf18iu #JudiciTV3CatRàdio https://t.co/7pSLaRG6wL,Neutral,"['forn', 'nega', 'judici', 'declaració', 'dindependència', 'tingués', 'valor']"
1.0918530198456767e+34,El sistema judicial vol Carles Puigdemont a Espanya no com a testimoni sinó com a presoner  @Simonbekaert (advocat de Valtònyc) #FAQStherealTV3 ▶️ https://t.co/bZYi7n7LIq https://t.co/Y3Sv8TR4TL,Positivo,"['sistema', 'judicial', 'vol', 'carles', 'puigdemont', 'espanya', 'testimoni', 'sinó', 'presoner', 'advocat', 'valtònyc']"
1.0432389565764648e+18,"Maragall un paio que va passar de l' ajuntament franquista de Porcioles a fidel servidor del PSOE de Mister X , als tripartits d' infausta memoria i per ultim indepe . Es algu de solids principis i projecte clar i si a mes te l' experiencia de 76 anys , es un candidat excel·lent",Positivo,"['maragall', 'paio', 'passar', 'l', 'ajuntament', 'franquista', 'porcioles', 'fidel', 'servidor', 'psoe', 'mister', 'x', 'tripartits', 'd', 'infausta', 'memoria', 'ultim', 'indepe', 'algu', 'solid', 'principis', 'projecte', 'clar', 'me', 'l', 'experiencia', 'anys', 'candidat', 'excel', 'lent']"
1.0961678125304055e+34,"@ERCbcn @ernestmaragall @junqueras @quimforn En una cosa té raó, no es poden barrejar les coses. Per això, l'ajuntament actual fa polítiques socials com mai vistes i a més, és l'únic partit q ha portat a judici les càrregues policials de l'1O i fa actes actes en defensa de l'abús de la gent empresonada.",Negativo,"['cosa', 'té', 'raó', 'barrejar', 'cos', 'lajuntament', 'actual', 'polítiques', 'social', 'mai', 'vistes', 'lúnic', 'partit', 'q', 'portat', 'judici', 'càrregues', 'policials', 'lo', 'actes', 'actes', 'defensa', 'labús', 'gent', 'empresonada']"
1.0975611566701037e+34,🔴 Carles Puigdemont:  Es tracta d'un judici polític. Des de fa més d'un any la Unió Europea ha tingut presoners polítics  https://t.co/lomvtc3LBO https://t.co/h9drQTLYzW,Neutral,"['carles', 'puigdemont', 'tracta', 'dun', 'judici', 'polític', 'dun', 'any', 'unió', 'europea', 'tingut', 'presoners', 'polítics']"
1.1028273327235971e+34,La Comissió de Defensa dels Drets del Col·legi de l'Advocacia de Barcelona critica les declaracions de Felip VI en què defensava que no hi ha democràcia fora de la legalitat https://t.co/HKPSyhvOl1,Neutral,"['comissió', 'defensa', 'drets', 'col', 'legi', 'ladvocacia', 'barcelona', 'critica', 'declaracions', 'felip', 'vi', 'defensava', 'democràcia', 'legalitat']"
1.1033168171692564e+18,"Ara entenc l'altura q va haver d saltar, pobre. No sé com no es va trencar el turmell. #JoAcuso  #JudiciFarsa https://t.co/3YiIf0z8Oy",Positivo,"['ara', 'entenc', 'laltura', 'q', 'd', 'saltar', 'pobre', 'sé', 'trencar', 'turmell']"
1.093218116216242e+34,RT @VogelfreiCAT: Ens “jutgen” (a tots) perquè no ens poden afusellar...,Neutral,"['jutgen', 'afusellar']"
1.0424725647009914e+18,"Quantissima dignitat en cada nota, massa.. No mereix el que ens estan fent 'els nostres'. Cuanta vergonya, indignitat i egoisme hi ha als despatxos, però no ens fareu còmplices de la vostre traïció, no passaran els feixistes, però vosaltres, vosaltres tampoc. MORI EL MAL GOVERN. https://t.co/5jry5nHnPH",Positivo,"['quantissima', 'dignitat', 'nota', 'massa', 'mereix', 'fent', 'cuanta', 'vergonya', 'indignitat', 'egoisme', 'despatxos', 'fareu', 'còmplices', 'traïció', 'passaran', 'feixistes', 'mori', 'govern']"
1.046031738709975e+33,RT @FiodoirMacTire: Plaça Sant Jaume ara mateix. Catalunya combat al feixisme!! https://t.co/RIZwru3kbt,Negativo,"['plaça', 'sant', 'jaume', 'ara', 'catalunya', 'combat', 'feixisme']"
1.1029995257221488e+34,".@santanagonalez del @pp_bcn:  Soy de las que se patea la calle . Recorda al @pscsantandreu i al @PDeCATStAndreu els anys que han estat al govern i aquells projectes que ara retreuen a @StAndreuEnComu, però que ells no van fer:  Siempre es la misma cantinela . #plesantandreu",Negativo,"['soy', 'la', 'se', 'patea', 'calle', 'recorda', 'anys', 'govern', 'projectes', 'ara', 'retreuen', 'siempre', 'misma', 'cantinela']"
1.097922363184857e+18,Turull:  He sentit alguna acusació per part de la Fiscalia que considero una falta de respecte als ciutadans de Catalunya  #judici1o https://t.co/CzPQX6u0fj,Positivo,"['turull', 'sentit', 'acusació', 'part', 'fiscalia', 'considero', 'falta', 'respecte', 'ciutadans', 'catalunya']"
1.1030226616119992e+34,"Millo menteix tant que no sap que a Badalona, el 20 de setembre del 2017 no hi havia alcalde. Hi havia alcaldessa. No es bo ni per a mentir el cabró aquest. #Fairy #JoAcuso",Negativo,"['millo', 'menteix', 'badalona', 'setembre', 'alcalde', 'alcaldessa', 'bo', 'mentir', 'cabró']"
1.0368875245039412e+18,"Volen detenir a Willy Toledo per no presentar-se a declarar sobre un suposat delicte de blasfèmia. I el seu règim cada dia s'assembla més a la inquisició (o a una pel·lícula d'humor, no ho tenim clar) #Llibertatdexpressió #HolaRègim78 https://t.co/eMOxYvRWN8",Positivo,"['volen', 'detenir', 'willy', 'toledo', 'presentarse', 'declarar', 'suposat', 'delicte', 'blasfèmia', 'règim', 'dia', 'sassembla', 'inquisició', 'lícula', 'dhumor', 'clar']"
1.099417902346842e+18,"RT @Ninona62: #FAQSstrubelTV3 Espanya amb Catalunya ha estat disposat a fer de tot, de tot menys política. @jorditurull",Positivo,"['espanya', 'catalunya', 'disposat', 'menys', 'política']"
1.1029229628759243e+34,"El tribunal de Tòquio deixa en llibertat sota fiança l'expresident de Nissan-Renault Carlos Ghosn, acusat de frau fiscal i abús de confiança https://t.co/gwQl4vl3sF https://t.co/HbhsPOa1MD",Neutral,"['tribunal', 'tòquio', 'deixa', 'llibertat', 'fiança', 'lexpresident', 'nissanrenault', 'carlos', 'ghosn', 'acusat', 'frau', 'fiscal', 'abús', 'confiança']"
1.0412600785806212e+18,L'Estaca a Sant Jaume. Gallina de piel. #OmplimStJaume #OmplimSantJaume #LlibertatPresesPolítiques #LlibertatPresosPolítics https://t.co/HZzqzWIj0a,Positivo,"['lestaca', 'sant', 'jaume', 'gallina', 'piel']"
1.0990751756209808e+34,"Sento nervis a la panxa, la fantasia  de 8 mesos avui serà real! Les @jfeministalgbti s'enceten avui, espero que tothom les gaudeixi! I que serveixin per nodrir de contingut feminista i LGBTI el discurs d'alliberament nacional actual. Gràcies @Monica_Pujadas i @nurialca 💜 https://t.co/fxtEaIwc7U",Negativo,"['sento', 'nervi', 'panxa', 'fantasia', 'mesos', 'avui', 'serà', 'real', 'senceten', 'avui', 'espero', 'tothom', 'gaudeixi', 'serveixin', 'nodrir', 'contingut', 'feminista', 'lgbti', 'discurs', 'dalliberament', 'nacional', 'actual', 'gràcies']"
1.1027313616039854e+18,"¿Des de quan la facultat d'interrogar a un testimoni de la contrapart està condicionada a les preguntes que li hagi formulat abans el proposant de la prova? El feixisme togat espanyol innovant, una vegada més, el Dret. #JudiciFarsa https://t.co/orIBCMQpUT",Positivo,"['facultat', 'dinterrogar', 'testimoni', 'contrapart', 'condicionada', 'preguntes', 'hagi', 'formulat', 'proposant', 'prova', 'feixisme', 'togat', 'espanyol', 'innovant', 'vegada', 'dret']"
1.1033624115355238e+18,"Virginia Alguacil Mata , casada 1 Fill , 61 anys , professió , Parada ...el 1-O vaig estar Desde las 6 del matí a las portes del Casal d'avis defensant las Urnes ! Plovia i molt !! Hi havia molte gent com jo ! I a las 11 del Matí vaig Votar ! 1 sol cop !  #JudiciFarsa",Positivo,"['virginia', 'alguacil', 'mata', 'casada', 'fill', 'anys', 'professió', 'parada', 'estar', 'desde', 'la', 'matí', 'la', 'porte', 'casal', 'davis', 'defensant', 'la', 'urnes', 'plovia', 'molte', 'gent', 'la', 'matí', 'votar', 'sol', 'cop']"
1.0931960114498396e+34,#TotesMouTV3 quina barra dir q ara hi ha crispació i ara els catalans patim i negar q fons ara els catalans no patíem! .cony q des q vaig néixer han pretès q demanes Perdó per ser catalana catalanista i separatista,Neutral,"['barra', 'dir', 'q', 'ara', 'crispació', 'ara', 'catalan', 'patim', 'negar', 'q', 'fons', 'ara', 'catalan', 'patíem', 'cony', 'q', 'q', 'néixer', 'pretès', 'q', 'demanes', 'perdó', 'catalana', 'catalanista', 'separatista']"
1.1039705746096005e+34,♀️ @ManuelValls: “Les dones sempre han estat part important dels meus equips polítics i de govern. Quan vaig presentar la meva candidatura ja vaig dir que seria llista paritària”.   #VallsBCN2019 #vallsperlaigualtat #Barcelona #DiadelaDona #DiadelaMujer https://t.co/P1lX8EyKM9,Negativo,"['dones', 'sempre', 'part', 'important', 'equips', 'polítics', 'govern', 'presentar', 'candidatura', 'dir', 'seria', 'llista', 'paritària']"
1.036261107806204e+34,"Els sous baixos, la temporalitat, la precarietat, es pateixen a Madrid ia Barcelona. El que necessitem és unitat per #RedistribuirLaRiqueza al servei de la majoria #QueNoEnsEnfrontin #FelizDomingo https://t.co/uv23UWj3tN",Negativo,"['sou', 'baixos', 'temporalitat', 'precarietat', 'pateixen', 'madrid', 'ia', 'barcelona', 'necessitem', 'unitat', 'servei', 'majoria']"
1.0961784576781066e+18,"Els murs humans al llarg de la història s’han convertit en una icona universal de la defensa dels drets i les llibertats. Som un mur humà, sí. Som el puto mur humà que molts que avui volen tombar, trobaran a faltar el dia que el feixisme els entri a casa.",Positivo,"['murs', 'human', 'història', 's', 'convertit', 'icona', 'universal', 'defensa', 'drets', 'llibertats', 'mur', 'humà', 'sí', 'puto', 'mur', 'humà', 'avui', 'volen', 'tombar', 'trobaran', 'faltar', 'dia', 'feixisme', 'entri', 'casa']"
1.0988404052763525e+34,RT @LestonnacBDN: Tarda de teatre a 1r de Primària amb  Els Tres Porquets  https://t.co/Y592zt7VVg,Negativo,"['tarda', 'teatre', 'r', 'primària', 'tres', 'porquets']"
1.104119347172307e+33,"Aquí podeu veure en Jaume Asens i l'Iglesias comparant Albert Rivera amb Eichmann [per cert, que algú els expliqui com es pronuncia aquest cognom].  Tot en ordre. https://t.co/Jw565QvEUk",Negativo,"['veure', 'jaume', 'asens', 'liglesias', 'comparant', 'albert', 'rivera', 'eichmann', 'cert', 'algú', 'expliqui', 'pronuncia', 'cognom', 'ordre']"
1.0978680689849468e+34,"@PacoSancho6 @JotaMSilvaA @jorditurull Quan Turull demanava presó, per a uns nanos, per l'assalt al Parlament? Qui era el represor?",Negativo,"['turull', 'demanava', 'presó', 'nanos', 'lassalt', 'parlament', 'represor']"
1.0931571178910884e+34,.@Naturgy @NaturgyClientEs i @govern a què espereu per signar els convenis que marca la llei 24/2015 per tal de fer front a la #CondonaciónDeDeuda? https://t.co/moOLz6niY0,Negativo,"['espereu', 'signar', 'convenis', 'marca', 'llei', 'front']"
1.1033348240713196e+34,Preciosa massatgista eròtica catalana farà les delícies amb les seves mans i el seu cos Blanca Puig catalana i calenta @CHICASDELPISITO  https://t.co/i4RcO0ttda https://t.co/9MXtOpwZpx,Negativo,"['preciosa', 'massatgista', 'eròtica', 'catalana', 'farà', 'delícies', 'man', 'co', 'blanca', 'puig', 'catalana', 'calenta']"
1.0392068447267471e+34,"@RaholaOficial Saps, Pilar? Crec que és la diada que vaig amb més ganes i més emocionat. Pel record dels nostres presos/es i exiliats/des i per tots/es aquells/es que van patir la violència de l' 1O. #JoAnirealaDiagonal #Diada2018",Negativo,"['pilar', 'crec', 'diada', 'ganes', 'emocionat', 'record', 'presoses', 'exiliatsdes', 'tot', 'aquellses', 'patir', 'violència', 'l']"
1.0976044254499143e+34,"@Marta_Sibina @KRLS @QuimTorraiPla Menteixes, aixó de Vox es fals. i NO HO DIC PAS JO. https://t.co/38MtslujsO",Negativo,"['menteixes', 'aixó', 'vox', 'fals', 'dic']"
1.103036395487183e+34,El pregonero de las fiestas de Cerdanyola llama “prostituta” a Inés Arrimadas https://t.co/TeUyd4lkRJ vía @@DCerdanyola,Negativo,"['pregonero', 'la', 'fiesta', 'cerdanyola', 'llama', 'prostituta', 'inés', 'arrimadas', 'vía']"
1.045391565320065e+18,RT @ccristin: Tossudament alçats! Camí cap a la República!🎗🎗 #OmplimSantJaume29s  #FemXarxa #29s  #LlibresLliures,Positivo,"['tossudament', 'alçats', 'camí', 'cap', 'república']"
1.0979421433673481e+34,Una desena de joves del col·lectiu Universitats per la República mostra cartells que reclamen la llibertat dels presos independentistes durant un discurs del president del Tribunal Constitucional https://t.co/uDPHOYydeL https://t.co/hUNFCDOS8D,Neutral,"['desena', 'jove', 'col', 'lectiu', 'universitats', 'república', 'mostra', 'cartells', 'reclamen', 'llibertat', 'presos', 'independentistes', 'discurs', 'president', 'tribunal', 'constitucional']"
1.0978718838009283e+34,@Rocco_969 @KenHaprenguin @moragasai Això era pel REGLAMENT aprovat el juliol del 2017! Després el 6 i 7 de setembre no van aplicar l'esmentat reglament. Per favor no retallis un titular si no coneixes la notícia sencera.,Negativo,"['reglament', 'aprovat', 'juliol', 'setembre', 'aplicar', 'lesmentat', 'reglament', 'favor', 'retallis', 'titular', 'coneixes', 'notícia', 'sencera']"
1.0989474453740217e+34,@martikarreras @tv3cat Segurament hi havia gent vinguda fins i tot de França. 😂😂😂,Negativo,"['segurament', 'gent', 'vinguda', 'frança']"
1.0392054853989459e+34,El nostre més sentit condol a l'alcaldessa @neuslloveras per la mort del seu marit. Tot el nostre suport i escalf en aquests moments difícils.,Negativo,"['sentit', 'condol', 'lalcaldessa', 'mort', 'marit', 'suport', 'escalf', 'moment', 'difícils']"
1.1037613798723952e+34,"Hem d'escoltar i compartir el que ens arriba des de @HeuskalHerria Ens queixem que nos ens escolten, a ells tampoc.  #LlibertatPresosPolítics https://t.co/4uYpuKRahz",Neutral,"['descoltar', 'compartir', 'arriba', 'queixem', 'no', 'escolten']"
1.0405791625143172e+18,Realment ens hem plantejat si volem de veritart la Independència ? Potser és més bonic anar a un espai el que tots pensem igual i cridar independència i que no vingui ningú a fer-nos fóra.  Hem d'estar disposats a fer tots el sacrificis necessaris per assolir el nostre objectiu !,Positivo,"['realment', 'plantejat', 'volem', 'veritart', 'independència', 'bonic', 'espai', 'pensem', 'cridar', 'independència', 'vingui', 'ningú', 'fernos', 'fóra', 'destar', 'disposats', 'sacrificis', 'necessaris', 'assolir', 'objectiu']"
